"TCD","DLOC","TCLOC","scores_ANN"
0,0,6,5.7
0.2,0,6,4
0,1,1,5.9
0.7,7,7,2.1
0.2,89,94,5.1
0.2,3,36,3.5
0.2,17,29,5.7
0.2,18,19,4.4
0,0,2,5.4
0.1,8,40,4.4
0.1,0,27,4.5
0.4,61,88,2.1
0.1,0,3,6.3
0.1,5,5,4.9
0.5,46,57,2.9
0.4,20,20,2.1
0,0,4,3.5
0.1,2,2,6.1
0.1,7,10,2.2
0,0,6,5.6
0,0,8,4
0.6,25,25,2.5
0.6,165,334,3
0,4,6,5.8
0.6,41,50,2.9
0,0,3,2
0,0,3,5.6
0.2,5,10,4.7
0.1,7,12,1.6
0,3,5,4.5
0.2,12,12,4.4
0,9,18,3.5
0.6,176,198,4
0,3,6,4.5
0.6,21,21,4.4
0.1,7,21,2.1
0.2,0,6,3.6
0.1,0,3,0.7
0.4,17,17,2.3
0.3,5,5,1.4
0.3,6,6,2.7
0.1,8,9,1.4
0,0,1,0.6
0.2,8,33,4.7
0,3,9,5.9
0,4,4,3.4
0.2,6,6,2.8
0,0,3,1.7
0.2,4,4,3
0,5,5,2.5
0,6,22,4
0,1,1,6.3
0.1,4,4,2.4
0.1,5,5,2.3
0.2,23,50,4.2
0,3,3,7.1
0.1,2,3,5.9
0.6,292,296,4.3
0.2,2,2,5.9
0.1,5,5,4.2
0.5,6,6,2.2
0,2,2,5.6
0.3,3,3,2.5
0.1,9,9,2.8
0.1,49,58,2.1
0.2,7,7,2.8
0.1,2,9,1.5
0.3,5,5,0.8
0.2,27,27,4
0.2,3,7,2.5
0.2,2,2,4.1
0.3,38,45,3.5
0.2,6,6,4.2
0.3,25,28,1.5
0.2,0,1,3.6
0,0,3,1.8
0,3,4,4.2
0,0,68,6.1
0.2,10,11,1.5
0.1,2,2,4.1
0,2,2,4.2
0.2,36,39,3.9
0.3,3,3,3.5
0.1,0,24,5
0,1,1,5.1
0.1,0,2,2.9
0.3,17,28,4.4
0.4,21,43,2
0.1,25,25,3.9
0.3,3,7,5.1
0.1,6,6,2.9
0.2,0,5,0.7
0.1,15,18,3.3
0,0,2,0.8
0.1,12,32,3.5
0.3,31,31,5.5
0.2,6,6,4.4
0.3,14,15,2.6
0.6,14,14,4
0.3,5,5,4.3
0.2,45,45,4.2
0.4,9,9,5.5
0,4,16,4.5
0.5,17,17,4.6
0.6,48,48,3.8
0.2,2,2,5.7
0,4,4,7.6
0,8,8,2.9
0.5,4,40,1.9
0.4,14,14,4.3
0.1,16,16,2.3
0.2,3,3,5
0.1,3,11,3.1
0.3,2,6,5.2
0.2,0,4,2
0.5,14,14,1.4
0.1,0,2,2.5
0.1,5,6,2.2
0,0,4,4.6
0.1,12,13,4.2
0.2,0,7,1.7
0,0,0,6.7
0,1,1,6.1
0.1,7,7,3.3
0.1,3,3,2.7
0.3,0,6,2
0.4,3,6,6.1
0.5,72,73,5.4
0.2,6,7,4.3
0,0,2,2.7
0,0,5,4
0.2,17,17,4
0.1,11,13,4.7
0.1,1,1,4.2
0.4,12,12,4
0.2,0,4,4.1
0.1,0,3,2.6
0,0,10,5.3
0.2,10,10,1.7
0.2,0,3,5.3
0.2,3,3,3.4
0.3,6,6,3.2
0,0,11,3.6
0,5,5,2.8
0.2,3,3,0.1
0.5,12,12,2.9
0,0,5,5
0,11,12,4.5
0.2,0,4,5.4
0.1,0,1,5.6
0.5,8,8,1.5
0.1,3,3,5.2
0.2,4,13,1.4
0.2,44,55,4.1
0.2,3,3,4.9
0.2,29,43,1.3
0.4,55,55,4.5
0.1,16,38,1.2
0.2,6,19,1.2
0.2,15,52,1.7
0,6,7,3.2
0.2,7,16,1.6
0,0,6,3.1
0.1,8,13,3.5
0.1,11,21,3.3
0,3,9,4.2
0.1,7,8,1.5
0.1,3,11,1.4
0.2,3,3,3.9
0.2,5,7,1.2
0.1,7,7,2.7
0,1,1,1.2
0.4,39,39,3.3
0.2,9,30,4.8
0.2,22,22,3.4
0.5,30,30,4.9
0.2,15,23,3.8
0.2,14,96,6.5
0.1,11,12,3.9
0.5,29,33,3.7
0.3,35,126,3.1
0.1,35,47,2.2
0,3,5,4.1
0,0,1,5.2
0.1,8,12,4.6
0.1,0,13,4.5
0,0,6,4.8
0.1,9,9,5.2
0.4,6,9,2.7
0.1,11,19,6
0,8,12,5.3
0.1,9,17,4.5
0,0,21,4.7
0,5,5,3
0.2,21,21,3.2
0.4,202,214,4
0.4,207,216,4
0.3,5,5,1.7
0.5,58,64,2.9
0.6,70,73,3
0,0,5,3
0.3,6,6,3.1
0.4,5,5,3.8
0.4,6,6,3.4
0.3,18,18,2.1
0,1,1,6.4
0,0,2,4.5
0.1,1,1,4.6
0.2,8,8,5.1
0,0,11,5.1
0.3,60,85,4.7
0.3,4,4,4.4
0.3,27,28,4.8
0.3,144,145,4.8
0.4,16,36,3.9
0.1,3,7,0.8
0.3,14,23,4.7
0.1,4,8,1.7
0.4,54,54,3
0.3,273,374,4.5
0.2,4,4,4.5
0.3,41,43,2.9
0,1,1,2.9
0.1,17,17,7.8
0.6,18,18,8
0.1,27,54,4.2
0,5,5,2.9
0.5,64,128,3.4
0.1,1,22,3.6
0.1,1,2,5.1
0.4,4,4,2.6
0.1,28,52,4.8
0.1,7,24,7.8
0.2,4,4,6.2
0.3,5,5,4.1
0.4,36,36,4.9
0.3,20,20,2.1
0,0,7,4.7
0.6,44,44,3.1
0.1,19,33,3
0.2,7,8,5.2
0.7,107,108,2.6
0.1,7,14,1.9
0.8,14,14,1.6
0.2,13,17,4.8
0.2,10,14,1.5
0.6,60,60,2.3
0.5,14,14,2.4
0.3,8,19,3.6
0.2,3,3,2.3
0.3,26,41,2.6
0.1,4,5,1.5
0.1,1,3,5
0,0,3,6.2
0.4,6,6,2.2
0,3,3,0.8
0.4,4,4,4.2
0.3,61,63,3.9
0.2,3,3,4.3
0.5,20,20,5.9
0.3,8,8,4.6
0.1,4,4,4.3
0,2,2,3.2
0.1,4,17,2.5
0.5,30,30,3.9
0.2,3,4,8.8
0.2,26,26,5.2
0.3,26,28,4.8
0.5,34,38,2.7
0.3,8,8,3.6
0.2,5,5,1.5
0.4,38,41,2.9
0.2,3,3,4.1
0.1,1,3,3
0,4,4,2.5
0.2,5,5,4.3
0,3,6,6.1
0.3,3,7,4.6
0.2,13,28,2.9
0.4,38,38,3.2
0,0,2,5.2
0.3,15,15,3.7
0.4,17,43,4.7
0.3,10,10,4.9
0.6,10,14,4.8
0.4,26,26,2.9
0.6,5,5,1.4
0.2,20,21,6.6
0.4,12,35,5.4
0.3,11,11,3.7
0.2,9,12,1.3
0.5,110,115,2.8
0.3,31,31,3.3
0.3,3,3,4.2
0.4,41,44,4
0.1,4,4,5.1
0,0,0,7.1
0.1,14,21,4.7
0.5,3,30,3.5
0.4,3,3,2
0.1,2,12,4.2
0,0,4,2.6
0.1,4,4,4.8
0.2,3,7,5.5
0.2,3,3,5.9
0.7,15,15,2.2
0.2,3,14,4.2
0.5,5,5,2.8
0.1,5,5,5.3
0.2,4,5,6.1
0.5,72,74,4.9
0.2,0,7,4.7
0.5,54,55,4.9
0.1,8,9,2.4
0,0,2,1.9
0,3,3,7.2
0.4,23,23,4.6
0.1,3,4,4.1
0.8,17,17,3.6
0.5,25,25,2.1
0.1,13,13,3.8
0.2,3,9,4.1
0.2,5,5,2.6
0.4,11,11,2.6
0,1,2,5.8
0.1,16,17,4.6
0.2,0,4,5.5
0.3,4,4,5.9
0.5,48,48,4.7
0,0,3,6.6
0.5,10,10,1.5
0.3,10,10,1.7
0.2,3,4,4.2
0.1,10,22,3.7
0.5,24,24,5.2
0,0,3,1.9
0.1,9,10,2.1
0.5,6,6,2.8
0.1,11,23,4.9
0.2,19,26,1.8
0.1,8,24,5.4
0.5,20,20,4.8
0,0,2,5.5
0.2,1,5,1.2
0.3,8,8,1.5
0.7,394,394,4.3
0.6,21,21,1.4
0.1,3,3,6.4
0.6,47,53,4.3
0.1,3,5,5.4
0.8,59,60,2.3
0.6,35,35,3.9
0.4,9,9,2.2
0.1,9,9,6.2
0.6,58,58,3.7
0,3,3,4.2
0.2,3,4,8.7
0.4,30,36,5
0.2,3,11,5.5
0.3,44,61,4
0.3,1,2,1.8
0.1,4,6,2.4
0.2,0,2,1.8
0,6,13,4
0.4,6,6,4.2
0.2,1,22,1.2
0.3,0,12,1.4
0.1,29,37,5.3
0.7,68,68,4.9
0,1,5,2.4
0.5,51,51,4
0.2,6,7,2.6
0.1,8,59,3.3
0.5,84,84,3.1
0.5,188,287,4.6
0.1,9,29,3.1
0.1,4,6,0.8
0,3,8,4.5
0.2,9,9,3.8
0.1,1,1,3.3
0.1,3,12,4.4
0.7,243,249,5.2
0.1,3,20,4.4
0.4,34,34,2.7
0,3,6,4.4
0.2,42,106,4.4
0,0,12,4.6
0.1,1,11,4.5
0.1,0,1,2.2
0.6,229,232,5.2
0.5,25,25,4
0.6,70,70,2.8
0.1,11,25,6.4
0.4,28,28,3.2
0.5,508,524,4.7
0.6,72,72,5.9
0.1,0,9,2.8
0.1,3,14,3.5
0.5,5,5,4.7
0,0,2,6.5
0.3,34,60,2.7
0.2,7,12,1.2
0.4,6,6,0.3
0.2,25,30,6.1
0,3,3,3.1
0.3,4,4,3
0.1,11,11,5.1
0.2,11,36,3.8
0.2,1,2,2.3
0.1,1,1,2.7
0,5,10,4.3
0,4,4,2
0.2,7,10,6.5
0.2,7,7,4.7
0,3,3,5.6
0.3,4,5,2.7
0.2,9,9,2.9
0.1,72,123,4.2
0.6,68,68,3.2
0.2,1,1,1.2
0.5,6,6,5.9
0.4,10,51,4
0.3,23,23,4.5
0,5,32,5.3
0.2,4,4,2.7
0,3,3,3.7
0.1,0,1,2.6
0.6,39,39,5
0,13,15,2.7
0.1,0,1,1.2
0.2,1,2,1.8
0.2,0,2,5.4
0.3,3,6,2.6
0.4,24,24,2.4
0.5,13,13,4.7
0.1,3,4,6.8
0.2,12,41,4
0.1,5,25,3.2
0.2,0,3,2.3
0.1,3,3,5.7
0.3,21,28,7.2
0.1,1,128,3.9
0.4,5,5,3.2
0.1,6,6,4.3
0.1,6,7,3.4
0.5,98,107,4
0.2,7,7,2.2
0.3,13,18,4.4
0.3,7,7,1.7
0.4,7,7,1.4
0,0,1,3.8
0,3,3,3.9
0.3,9,9,2.5
0.1,4,11,3.3
0.2,15,15,1
0,1,1,6.5
0,3,10,4.3
0.4,6,6,4.4
0.5,16,16,2.6
0.5,56,59,2.3
0.1,8,86,7.3
0.3,6,27,4.6
0.1,6,17,5
0.3,4,4,2.6
0.1,12,44,2.9
0.3,35,37,2.6
0.3,60,67,3.1
0.2,17,17,2
0.1,8,10,4.3
0.2,21,21,2.6
0.1,3,7,2.9
0.5,193,194,3.2
0.2,9,9,5
0.3,16,16,2.9
0.1,4,4,2.2
0.1,7,69,3.8
0.1,1,1,2.2
0.5,18,19,4
0.4,111,119,4.8
0.3,7,7,3.9
0.2,8,8,5.2
0.2,19,22,3.7
0.3,8,8,4
0.1,1,15,2.7
0.3,9,9,4.9
0,5,11,5.2
0.3,76,105,2.9
0.1,1,6,1.6
0.1,14,19,3.5
0.6,87,87,4.9
0.2,6,7,6
0.4,28,28,5.5
0.4,62,71,1.8
0.2,5,5,3.9
0.1,3,11,4.2
0.1,1,1,3
0,1,7,5.4
0,3,6,3.8
0.5,151,152,3.5
0,0,2,1.7
0,0,0,0.2
0.2,5,19,7.7
0.2,28,28,2.8
0.1,1,19,3.1
0.3,166,231,5.2
0.2,43,49,2.8
0.3,16,16,4.4
0.2,17,17,1.5
0.2,7,7,5.2
0,3,39,5.6
0.1,8,8,4.2
0.4,6,6,3.1
0.2,6,6,3.2
0.2,3,8,1.4
0.3,37,50,3.2
0.2,23,142,3.4
0.2,11,30,1.9
0.6,18,18,1.8
0.1,6,7,4.8
0.1,0,5,5.7
0.1,1,3,2.9
0.2,20,31,3.4
0.2,10,14,5.6
0.3,0,5,0.7
0.5,18,18,2
0.1,8,19,5.6
0.1,6,9,4.6
0.7,7,7,1.5
0.1,3,13,4.3
0.1,7,8,4.8
0.1,1,1,0.8
0.2,9,9,5.2
0.3,5,6,3
0.2,6,6,6.3
0.1,0,5,2.3
0.3,0,3,4
0.3,20,21,4.9
0.1,1,1,6.3
0.3,2,32,3.5
0.3,12,65,3.6
0,6,8,4.4
0.1,30,30,4.3
0,3,3,2.4
0.2,7,38,3.5
0.1,7,75,3.4
0.2,15,26,3.5
0.1,4,4,3.4
0.1,11,12,4.2
0,2,11,10.3
0.1,7,7,10.7
0.3,9,9,4.1
0,3,3,7.4
0.2,11,12,4.4
0,0,0,6.8
0.1,6,6,6.6
0.2,47,85,9.6
0.1,6,12,4.8
0.1,4,4,1.6
0.3,4,17,3.6
0.3,221,227,8.3
0.2,15,16,3.1
0,0,7,3.9
0.4,10,10,4.8
0.2,9,23,3.5
0.5,3,3,3.4
0.4,75,87,4.1
0.2,11,13,3.3
0.2,13,127,3.1
0.4,104,105,5.2
0.2,6,7,4
0.1,3,4,5.1
0.1,1,2,2.9
0.5,40,40,2.2
0.3,104,130,3.3
0.2,1,3,3.9
0.1,3,3,6
0.1,18,22,3
0,0,0,0.4
0.2,0,2,4.1
0.2,6,6,4.3
0.2,0,1,1.7
0.2,0,1,1.2
0.2,4,4,4.8
0.2,0,1,2.1
0.6,16,16,1.8
0.2,3,3,6.6
0.1,13,13,3.3
0.1,0,3,3.1
0.3,16,16,2.1
0.1,22,59,3.5
0.2,3,3,5.5
0,0,2,4.2
0.5,61,64,2.9
0.1,0,4,2.3
0.1,17,17,4.6
0.1,0,1,2.1
0.1,14,14,4
0,0,1,3.1
0.6,4,4,3.4
0.1,8,9,3.6
0.4,14,15,5.5
0.5,42,48,2.3
0.1,5,11,3.8
0.2,1,2,3.1
0.1,0,1,2.9
0.1,6,10,3.5
0,0,9,3
0,1,1,1.3
0.2,14,14,3.7
0,0,3,2.8
0.1,3,4,4.6
0.2,6,6,3.8
0.2,15,102,3.1
0.2,0,9,1.5
0.5,142,143,2.6
0.2,11,67,3.1
0.4,11,11,5.1
0.2,3,3,1.7
0.1,1,1,4
0.1,0,2,2.1
0,0,1,1.4
0.4,13,13,3.3
0.3,0,4,2
0,0,1,0.8
0.1,1,7,4.3
0.4,5,5,1.8
0.1,5,9,2.7
0.3,88,95,2.4
0.1,21,111,3.5
0.5,3,3,0.8
0,0,2,5.6
0.6,30,39,2.8
0.1,1,2,4
0.1,15,16,5.7
0.3,99,114,5.6
0.4,328,329,4.3
0.2,12,12,4.8
0.2,4,5,1.8
0,0,1,4.5
0.1,8,10,4
0.3,15,15,4.6
0.5,12,12,5.1
0.4,5,12,1.8
0.7,31,32,1.9
0.1,3,5,3.2
0.3,8,30,3.3
0.1,14,17,6.8
0.3,37,37,3.7
0.1,0,1,5.5
0.3,48,50,2.6
0.1,5,7,3.2
0.4,33,33,2.2
0.1,21,28,4.5
0.8,18,18,4.4
0.2,2,2,4
0,3,4,5.4
0.1,11,21,4.3
0.1,5,42,4.6
0.1,9,9,4.2
0.3,23,23,1.8
0.1,4,4,5
0.3,29,119,4.5
0.4,61,63,7
0,3,3,2.8
0.1,3,6,5.6
0.1,9,19,2.5
0.3,224,248,4.1
0.7,6,152,2
0.5,6,15,3.3
0.1,5,10,3
0.2,28,33,2.2
0,1,1,2.8
0,0,6,3.5
0.8,98,98,1.9
0.7,20,20,4.6
0.4,53,65,6.4
0.2,8,12,5.7
0,0,3,3.9
0.6,56,58,3.4
0,3,7,3.6
0.4,15,15,2.8
0.4,6,6,1.5
0.1,5,7,3.4
0,3,5,5.6
0.1,5,6,3.3
0.1,8,8,4
0.1,0,8,5.2
0.1,5,5,4.1
0.3,24,25,1.7
0.3,19,19,4.1
0.1,7,8,3.2
0.1,6,7,2.3
0.5,159,168,3.4
0.1,8,8,3.7
0.2,8,9,5.2
0.4,6,6,0.8
0.5,49,50,4.1
0.7,23,23,1.9
0.1,23,41,4.2
0.3,16,16,1.8
0.3,4,4,1.9
0.6,112,141,3.1
0,0,0,9.1
0.4,4,8,1.2
0.1,0,3,3.6
0.2,3,10,1.8
0,0,1,7.9
0.6,9,9,1.9
0.6,12,12,1.9
0.1,6,10,2.3
0.2,38,114,7
0.3,3,3,3.3
0,1,1,4.2
0.4,12,12,2.2
0.4,37,37,4.6
0.1,9,16,4
0.4,4,4,1.9
0.4,88,89,3
0.3,7,7,4
0.2,5,5,4.7
0,3,5,3.7
0.3,52,103,2.6
0.4,36,44,2.2
0.5,25,28,1.7
0.3,18,22,2.2
0.2,3,3,0.2
0.3,108,113,3.8
0.2,33,44,2.1
0.5,499,516,4.7
0,7,17,5
0.1,3,7,2.1
0.3,39,40,3.8
0.2,20,28,3.6
0.4,24,33,3.2
0.3,8,8,1.2
0.1,0,8,2.4
0.4,3,3,4
0.1,6,6,7.4
0.5,28,28,4
0,3,4,7.2
0.1,5,8,2.1
0.5,24,24,4.7
0.5,39,44,1.8
0.2,4,5,1.7
0.2,16,25,2
0.3,2,2,0.8
0.1,9,19,2.9
0.1,10,11,3.5
0.5,44,63,1.9
0.3,9,9,1.2
0.1,5,7,3.6
0,3,7,3.7
0.2,3,6,1.4
0.2,4,18,2.2
0,0,1,4.7
0,2,3,5.6
0.2,5,5,4.1
0.1,6,8,3.4
0.1,16,16,3.8
0.1,0,3,1.7
0.1,8,17,4.1
0.3,20,20,2.7
0.4,4,4,6.2
0.1,15,23,3.3
0.1,3,4,5.4
0.3,5,17,5.7
0,1,5,4.5
0.1,3,4,3
0.3,47,52,3.6
0.3,30,30,3.2
0.1,3,3,3.7
0.4,19,19,4.5
0.1,7,8,3.9
0.2,70,98,3.1
0.5,5,5,0.8
0.3,114,147,3.3
0.4,36,37,5.7
0.2,20,20,2.7
0.2,4,5,2.5
0.4,21,27,3.1
0.1,8,10,5
0.2,18,34,3.7
0.1,2,2,3.6
0.4,7,7,2.1
0.1,6,14,3.1
0.3,0,4,1.7
0,6,7,3.7
0.3,15,21,3.3
0,0,0,6.2
0,0,0,6.9
0.1,0,8,4.9
0.1,21,22,4.3
0.3,143,249,5.6
0.3,6,13,2
0.1,9,20,3.7
0.6,119,140,3
0.3,3,4,1.8
0.2,4,6,1.9
0,8,17,5.7
0.2,15,15,3.1
0,1,4,4.9
0.3,9,9,2.6
0,0,3,7.2
0.1,9,43,4.1
0.1,7,23,4.3
0,4,10,3.4
0.1,2,4,5.5
0.1,2,10,5.5
0.1,4,5,2.4
0.5,75,75,2.9
0.1,5,7,3.5
0.2,12,13,3.1
0,2,2,6.1
0.1,10,10,4.4
0,3,9,5.6
0.3,68,81,5.3
0.2,5,6,2.4
0.1,4,16,5.6
0.4,15,15,2.9
0.1,0,6,3
0.1,6,6,3.1
0.3,39,43,3.4
0.3,32,32,3
0,0,14,5.7
0.2,20,49,4.6
0.2,6,12,3.3
0.1,0,6,6.1
0.1,19,19,4
0,0,1,6.8
0.3,8,8,4.1
0.1,0,29,5.7
0.1,14,35,4.9
0.7,36,38,4.1
0.1,6,6,1.9
0.1,3,4,5.5
0,3,3,5.5
0.1,7,11,4.3
0.5,33,35,2.1
0.4,23,23,3.6
0.8,15,15,5.1
0.2,8,9,2.8
0.3,81,87,6.1
0.2,67,83,3.6
0.1,19,19,3.9
0.1,4,7,3.2
0.4,11,45,0.8
0.3,21,35,2.4
0.4,8,8,0.8
0.2,27,58,3.6
0.1,50,63,5.4
0.3,8,8,3.9
0.1,4,6,1.7
0.3,129,138,5.9
0.4,20,21,5
0.1,8,23,3.6
0.2,3,3,4
0,2,2,5.5
0.4,19,29,1.7
0.5,10,10,1.2
0.3,18,18,1.5
0.5,54,54,5.7
0.3,3,5,4.2
0.6,49,49,2.6
0.3,14,20,1.5
0.2,0,6,2.6
0.4,6,6,1.7
0.3,4,4,3.4
0.3,23,23,4.6
0.2,8,8,2.4
0.2,10,57,6.5
0,7,9,5.7
0.2,9,9,7
0.4,37,39,1.7
0.4,6,7,1.4
0.4,20,23,2.2
0.3,22,34,5
0.5,14,14,2.8
0.2,3,3,3.6
0.2,7,7,2.4
0.2,11,15,2.6
0,3,4,3.4
0.5,83,95,3.9
0.1,3,8,2.7
0.5,9,9,3.8
0.2,5,19,2.7
0.6,133,133,3.7
0.5,65,66,3.8
0,3,6,2.2
0,6,6,6
0.1,3,5,5.5
0.1,50,65,4.4
0,0,5,5.6
0,3,4,5.5
0.1,7,12,2.7
0,2,2,6.2
0.5,17,17,2.8
0.1,10,22,2.9
0,3,12,5.6
0,9,9,4.5
0.5,4,11,2.2
0.3,7,7,0.9
0,8,8,4.2
0.2,1,1,1.9
0.7,37,38,2.1
0.3,11,16,3
0.5,34,34,5.3
0.1,2,2,5.5
0.2,58,93,4.7
0.4,3,3,0.2
0.2,3,4,5.5
0.3,9,9,0.2
0.1,3,15,5.6
0.6,12,13,1.8
0.4,13,13,3.9
0.6,12,12,0.3
0,17,24,5.7
0.5,10,10,4.3
0.3,16,16,2.5
0.2,4,4,3.9
0.4,11,11,3.8
0.1,5,6,3
0.4,29,39,5.6
0.1,3,4,4.4
0,3,3,2.9
0.7,17,17,4.4
0.1,5,39,5.9
0.2,5,5,5.2
0.2,3,3,5.4
0.1,8,10,3.9
0.3,5,7,2.2
0.6,19,19,2.5
0.3,4,4,0.3
0.2,6,6,1.7
0,0,13,5.7
0.1,5,12,3.8
0.6,87,96,3.4
0.3,10,10,3.4
0,0,2,7
0.1,3,5,4.2
0,0,19,4.1
0.1,1,1,5.5
0,0,2,2.8
0,5,12,4.2
0,1,5,6.2
0.4,3,3,5.4
0.1,4,6,6.4
0.1,3,9,3.5
0.6,13,13,2.7
0.1,1,13,5.7
0.1,4,4,1
0.1,0,2,6.1
0.1,0,7,4.5
0.1,1,1,5.3
0.2,0,4,2.6
0.4,12,12,5.4
0.2,0,6,1.9
0.1,4,5,4.8
0.1,4,42,4.3
0.1,3,3,1.6
0.1,0,17,3.1
0,4,4,3.3
0,0,2,6.1
0.1,0,2,0.8
0.3,39,41,2.8
0.1,6,6,5.8
0.2,12,12,3.9
0.3,9,25,2.7
0,0,4,5.9
0.5,16,16,4.1
0.2,14,14,3.9
0.5,66,68,2.8
0.2,13,31,2
0.2,12,13,3.9
0.1,0,78,3.7
0.1,1,7,6.1
0.1,4,7,3.1
0,4,4,2.7
0,5,8,7.2
0.2,7,15,2.4
0.4,28,28,5
0.4,8,8,2.8
0.1,17,49,3.7
0.5,20,25,1.5
0,3,4,6.4
0.3,24,24,4
0.4,8,8,4.3
0,9,9,5.1
0.4,3,3,0.8
0.1,8,30,3.6
0.5,11,25,3.5
0.1,1,16,3.3
0.1,0,4,4.3
0.1,0,5,4.1
0.2,9,22,2.5
0,0,14,3.6
0.3,87,182,7.7
0,0,1,0.7
0.1,1,2,2.7
0.3,6,6,4.3
0.1,2,4,2.9
0.4,3,3,3.2
0,6,12,4.1
0.4,56,60,4.9
0.1,3,8,5
0.2,11,14,4
0,0,4,4.1
0.2,0,2,1.7
0.2,0,2,2.1
0.3,16,18,2.3
0.1,0,8,1.9
0,1,5,4.3
0,1,5,5
0,5,5,3.2
0.4,346,558,7.4
0.4,23,25,3.3
0.2,19,19,3.6
0.1,6,12,2.4
0,9,18,4.4
0,0,6,6
0.2,18,28,4.6
0,3,4,2.7
0.1,1,5,4.9
0.1,12,16,3
0.1,15,15,3.4
0.1,6,6,5.7
0.1,6,6,5.2
0.4,4,5,2
0.2,10,10,3.4
0.5,329,445,7.3
0.4,28,31,3.5
0.3,12,12,4.3
0.1,3,5,2.6
0.2,12,12,3.8
0,0,2,2.6
0.1,0,1,4.5
0.5,71,74,3.6
0.2,23,36,4.7
0.4,17,17,4
0,3,4,2.6
0,0,3,1.4
0.2,3,3,1.2
0.1,4,6,2.9
0.2,0,8,1.7
0.3,53,53,4
0.7,0,2,2
0.4,3,3,5.6
0.5,18,18,1.8
0.4,13,13,2.9
0.2,3,3,4.6
0,4,5,3.6
0.2,9,9,6.4
0.1,3,4,4.2
0.4,73,73,2.4
0.3,19,20,2.9
0.3,13,15,4.6
0.1,6,6,4.7
0,3,6,2.7
0.2,31,40,5.3
0,1,2,4.4
0.4,14,14,3.3
0.1,3,4,2.6
0.3,21,21,3.5
0.1,6,13,2.8
0.5,27,35,2.1
0.1,3,3,3.6
0.1,7,17,2.5
0.3,199,227,4
0.1,3,7,2.8
0.4,17,18,1.9
0.6,7,7,1.4
0.3,17,17,3.4
0,0,2,2
0.1,17,19,4.1
0.1,4,5,2.6
0.3,6,6,2.3
0.1,52,67,4.7
0.1,3,6,4.6
0.2,107,156,2.4
0,4,4,3.8
0.1,3,7,3.2
0.2,30,57,3.4
0.4,6,6,0.2
0.2,15,50,0.5
0.3,8,9,1.4
0.1,0,7,4.9
0.4,206,208,6.2
0,8,10,5.3
0.2,10,10,3
0.2,0,18,1.7
0.2,30,30,3
0.1,11,30,5.3
0.1,2,2,3.1
0,0,5,1.8
0.1,5,5,4.5
0.2,12,15,3.6
0.5,13,328,7.8
0.1,0,21,3
0,3,5,4.7
0.1,9,18,6.6
0.3,16,69,5.4
0.1,4,4,2.8
0.1,4,5,4.3
0.1,5,5,3.4
0,4,4,2.9
0.4,55,81,2.7
0.2,17,17,2.6
0.2,11,11,4.4
0.1,5,5,1.7
0.4,34,34,3.5
0,3,3,2.7
0.3,8,9,3.2
0.1,0,1,2.8
0.4,34,179,4.3
0,6,10,3.7
0.1,9,9,2.7
0.1,7,7,3.4
0.3,11,62,5
0.3,14,15,4
0.4,20,20,2.5
0.2,14,14,2.3
0.3,45,45,4.1
0.1,7,16,1.6
0.6,62,62,2.5
0.1,13,25,6.8
0.1,13,76,4.1
0.1,9,10,6.6
0.1,4,15,2.8
0.7,0,44,2.5
0.2,4,4,2.1
0.1,4,8,2.7
0,7,7,5
0,15,100,7.1
0.2,14,21,2.7
0.1,0,2,2.6
0.1,1,1,1.5
0.1,6,6,2.4
0.5,29,67,3.6
0.1,4,4,2.6
0.1,0,10,2.3
0.2,15,15,4.2
0.4,17,17,3.4
0.5,351,372,4.6
0.1,3,8,2
0,0,2,2.2
0,8,30,4.7
0.4,3,3,5.5
0.1,1,1,5
0,0,4,5.4
0,0,1,3.6
0,0,7,5.5
0,3,3,3.3
0.3,109,113,5.6
0,4,4,3.2
0.1,0,2,3.4
0.5,25,25,2.3
0,3,3,3.4
0.1,6,8,2.2
0.2,7,38,6.9
0.6,271,290,8.9
0.4,86,86,4.9
0,0,4,2.2
0.2,3,3,3.8
0.4,95,119,3.3
0.5,763,794,4.4
0.4,120,126,3
0.2,0,2,3.6
0.3,6,6,2.9
0.4,204,262,3.9
0.2,0,8,3.6
0.1,0,6,4.2
0.6,140,149,2.4
0.5,77,77,2.5
0.5,186,237,8.4
0.2,31,32,4.4
0.1,0,2,3.6
0.1,3,7,2.6
0.1,1,6,2.5
0.4,21,22,2.8
0.3,10,11,1.8
0.2,5,7,2.4
0.1,11,11,3.6
0,3,3,4.1
0.6,22,23,2.3
0.2,2,2,3.6
0.5,69,71,5.8
0.1,8,13,2.6
0.1,3,11,3.8
0,5,5,5
0.1,6,10,4.9
0.4,5,5,3
0.1,8,25,2.6
0.2,25,36,2
0.1,9,9,4.1
0.1,11,40,6.2
0.3,14,21,3.6
0.2,10,10,3.8
0.2,0,3,2.7
0.1,12,14,2.6
0.2,31,67,2.4
0.4,32,38,3.2
0.1,12,31,3.9
0,9,14,6.8
0.2,10,10,2.7
0.1,21,32,4.9
0.7,121,121,3
0,3,3,4
0.1,3,5,2.3
0.2,0,2,2.5
0.2,11,11,3.1
0,5,13,4.6
0.1,14,15,2.6
0.1,6,9,4.4
0.2,12,12,4.7
0.2,26,26,3.9
0.1,1,1,3.2
0.3,7,7,4.9
0.3,25,27,4.9
0.1,0,6,4.7
0.1,3,19,2.8
