"NUMPAR","TNG","TNA","NPA","TLLOC","TNLS","scores_ANN"
3,3,3,0,65,0,1.2
28,5,34,2,1629,1,5.9
3,0,17,0,244,0,3.4
2,1,4,2,36,0,5.1
1,1,1,0,15,0,1.1
1,2,2,0,5,0,2
1,0,5,0,5,0,3.4
3,2,1,0,39,0,2.8
1,2,1,0,6,0,2.1
2,0,1,1,16,0,5.1
3,0,1,0,6,0,4
3,0,0,0,5,0,0.8
7,3,5,0,65,0,1.5
2,0,4,0,7,0,3.1
4,2,3,0,34,0,1.3
5,3,4,0,55,0,1.5
18,3,7,1,83,1,4.9
8,0,0,0,8,0,2.6
8,0,7,0,41,0,2.9
8,0,0,0,10,0,2.3
17,0,3,0,59,0,4.8
1,1,2,0,8,0,3.2
23,0,4,0,199,0,3.4
15,0,5,0,98,0,1.9
15,1,5,0,47,0,3.2
11,0,2,0,41,0,2.7
0,0,0,0,19,0,2
257,3,0,0,27,0,8.8
257,7,2,1,129,1,3.5
257,4,3,0,39,0,4.2
257,0,1,0,12,0,2.8
257,60,5,0,780,24,7.2
257,0,0,0,14,0,3.2
257,0,0,0,7,0,3.6
4,3,4,0,62,0,1.2
4,0,0,0,7,0,2.7
4,1,6,0,12,0,3.3
2,0,0,0,8,0,3.1
7,1,7,0,43,0,3.5
3,0,0,0,5,0,1.9
3,0,0,0,38,0,2.9
6,1,10,2,32,0,3.2
6,1,8,0,59,0,3.5
0,0,5,0,5,0,3.4
2,1,2,0,18,0,2.3
8,0,0,0,6,0,2.7
8,2,2,0,12,0,2.8
20,12,17,0,102,0,4.5
4,1,1,0,37,0,1.2
28,5,18,0,144,0,4.2
3,1,0,0,9,0,0.7
0,0,0,0,55,0,2.8
2,0,2,2,18,0,2.1
6,0,5,0,39,5,4.1
15,7,10,0,90,0,4.5
76,0,10,0,479,0,3.1
6,0,0,0,33,0,0.8
5,5,5,0,29,0,5.4
2,3,3,0,20,0,1.5
8,3,2,0,60,1,1.5
3,0,0,0,6,0,2.7
3,0,0,0,15,0,2.1
11,0,39,0,319,2,5.4
11,5,7,4,6,0,3.3
11,0,6,0,22,0,4.1
3,0,0,0,24,0,0.4
35,0,6,1,285,0,4.1
5,49,76,1,191,4,4.7
3,0,0,0,13,0,1.2
10,0,7,0,115,0,4.6
10,0,0,0,29,0,1.9
10,0,5,0,98,0,1.9
6,0,4,0,68,0,4.6
1,0,2,2,23,0,2.4
4,2,4,0,67,0,1.4
0,0,2,0,46,0,2.6
5,2,2,0,41,0,0.6
4,3,3,0,43,0,2.1
8,2,2,0,93,0,0.6
3,0,1,0,11,0,0.8
3,0,0,0,6,0,1
15,11,14,0,50,0,5.8
2,0,2,0,22,0,2.8
11,0,0,0,6,0,4
11,0,0,0,31,0,4.1
5,0,8,0,55,0,3.5
11,2,9,0,174,0,4.8
2,0,0,0,36,0,1.6
8,2,20,1,21,0,4.2
30,0,0,0,7,0,2.6
30,0,0,0,15,0,2.1
30,5,19,0,31,0,5.3
30,0,0,0,13,0,2.6
1,0,0,0,55,0,2.1
23,1,51,0,560,1,5.7
14,0,4,0,72,0,2.7
12,0,13,1,50,0,4
14,0,6,0,42,0,3.2
29,1,11,0,145,0,3.3
2,2,0,0,10,0,1.4
2,2,1,1,19,0,0.3
1,0,6,6,91,0,4.3
2,2,2,0,14,0,2.6
23,3,3,1,62,0,2.5
0,0,0,0,11,0,2
10,0,2,0,37,0,2.6
1,0,3,3,12,0,2
0,0,2,0,5,0,2.7
0,0,0,0,28,0,1.9
7,17,5,0,201,0,1.7
0,0,2,0,5,0,4.1
69,0,3,0,63,0,5.4
69,2,32,0,600,1,6.4
69,0,7,7,19,0,2.7
70,0,2,0,96,1,3.6
17,7,18,3,23,0,5.4
17,4,9,0,210,0,4.9
19,9,23,0,544,0,5
31,0,11,1,304,0,4
0,0,5,0,52,0,4.6
13,5,0,0,52,0,2.2
1,0,3,2,15,0,3.3
8,0,0,0,17,0,5.3
8,0,1,0,14,0,4.1
0,0,4,0,10,0,3.1
23,1,1,0,107,1,4.1
7,0,0,0,2,0,1.1
7,8,9,1,61,0,5.1
13,5,0,0,51,0,2.2
13,4,7,1,57,2,4.7
11,2,3,0,54,0,3.2
4,0,0,0,6,0,2
3,0,0,0,6,0,1.9
3,0,3,0,15,0,2.9
2,2,2,0,18,1,1.7
3,0,0,0,4,0,1.9
3,0,5,0,76,0,3.3
91,0,1,0,22,1,3.3
91,10,3,1,511,0,5.2
91,2,11,6,78,0,5.1
91,0,4,0,32,0,3.5
91,5,4,0,24,0,4.6
91,0,1,0,11,0,2.9
12,3,3,0,36,0,2.1
12,4,7,1,52,2,4.6
0,0,0,0,14,0,1.9
0,0,1,0,46,0,2.8
0,0,0,0,13,0,2
0,0,0,0,24,0,2
3,0,4,0,5,0,4.2
5,0,0,0,21,0,1.2
2,2,3,0,15,0,2.3
15,0,18,0,112,0,4.1
15,2,9,0,141,0,4.6
15,0,2,0,24,0,2.2
6,0,0,0,13,0,4.1
5,0,1,0,19,0,1.3
1,1,0,0,14,0,2.4
5,0,0,0,18,0,1.2
18,0,0,0,8,0,4.4
18,4,4,0,122,0,1.5
8,0,3,0,34,0,2.5
4,0,0,0,8,0,1.6
4,2,2,0,6,0,2
5,0,4,0,118,0,1.6
3,2,3,0,32,0,1.8
27,0,1,0,30,0,4.2
27,21,7,1,170,0,2.8
27,1,7,0,150,0,3.4
27,0,1,0,10,0,2.7
2,0,1,0,17,1,2.4
5,0,0,0,19,0,1.2
3,3,4,0,49,0,1.2
1,1,1,0,9,0,3.2
22,0,4,0,108,0,4.2
23,1,0,0,30,0,6.1
23,5,36,1,55,10,8.8
292,2,2,2,12,0,2.5
292,17,7,1,443,9,6.3
1,2,0,0,83,0,3.2
2,0,1,0,53,0,3
11,6,8,0,138,3,3.2
31,0,10,1,292,0,4
1,0,0,0,6,0,3.6
4,0,2,0,14,0,2.6
6,8,5,0,85,0,1.5
5,0,0,0,14,0,2.3
5,2,2,0,5,0,2
2,3,6,0,32,0,2.7
3,2,3,0,38,0,2
53,2,2,0,188,0,3.7
53,0,0,0,8,0,2.7
8,5,1,0,34,0,1.9
4,0,0,0,24,0,2.7
78,0,1,0,379,0,4.7
78,1,0,0,23,1,2
21,0,0,0,6,0,2.3
21,6,20,0,47,1,5.6
4,2,4,0,47,0,2.7
1,6,1,0,75,0,3.4
7,2,0,0,27,1,2.2
0,1,9,0,29,1,4.5
0,0,0,0,9,0,2.3
0,0,2,2,6,0,2.7
22,0,2,0,53,0,3.3
22,0,4,0,30,3,4.1
20,2,4,0,44,2,3.1
3,2,2,2,8,0,2.4
8,0,1,0,27,0,2.1
8,4,2,0,46,0,1.2
32,0,23,0,239,0,2.9
32,3,6,0,146,3,2.5
0,0,0,0,10,0,2.6
0,0,3,0,50,0,2.7
3,1,0,0,19,1,2
23,0,1,0,20,0,2.4
23,0,1,0,57,0,3.5
23,6,13,0,146,0,4.3
1,0,8,0,151,0,3.1
8,1,4,0,36,0,3
1,0,1,0,11,0,4
66,10,15,0,699,0,1.6
40,0,11,2,324,0,4.2
1,0,4,0,14,0,4
2,1,0,0,15,0,1.4
1,0,8,0,36,0,4.1
8,0,5,0,98,0,1.9
8,0,6,0,30,0,4.2
27,13,15,0,12,0,5.6
27,2,3,0,39,0,4.7
27,1,7,0,66,1,5.7
19,11,14,0,54,1,5.7
2,0,0,0,1,0,0.6
6,2,2,2,12,0,2.5
6,0,6,6,169,0,4.7
2,0,0,0,15,0,4.1
0,4,4,2,62,0,5.3
1,0,0,0,20,0,2
0,0,1,0,79,0,3
12,0,28,0,157,0,5.4
5,0,30,0,94,1,5.4
2,0,0,0,10,0,4.1
1,2,0,0,6,0,2.7
3,0,3,0,27,0,1.2
2,0,6,0,41,1,4
1,0,1,0,11,0,1.8
3,0,3,0,25,0,1.2
1,0,0,0,11,0,2.3
5,0,0,0,37,0,2
0,0,2,0,13,0,1.4
5,2,2,2,66,0,2.4
2,3,1,0,13,0,3
3,0,4,0,22,0,4.4
2,1,1,0,13,0,2.4
5,0,0,0,26,0,3.4
3,1,1,0,21,1,2.9
245,0,0,0,14,0,4.1
245,34,24,0,1500,20,7
245,0,1,0,95,0,3.5
245,5,0,0,61,0,3.4
4,0,41,0,66,0,5.5
2,0,0,0,5,0,1.5
2,2,1,0,10,0,2.7
3,0,1,0,18,1,2.7
6,0,14,0,169,0,4.2
46,0,12,2,367,0,4.1
46,0,1,0,18,1,2.7
12,4,6,0,105,0,6.4
4,2,4,0,33,1,3.2
0,0,2,1,61,1,3.5
0,0,1,0,43,0,2.8
1,0,24,24,41,0,2.1
0,0,9,1,5,0,3
4,2,4,0,34,1,3.1
0,0,0,0,46,0,3
17,0,9,0,209,0,4.7
4,2,4,0,34,1,3
7,0,2,0,50,0,2.9
0,0,3,0,66,0,2.7
0,0,0,0,82,0,2.5
8,1,1,0,88,0,4
8,0,0,0,7,0,4.2
3,0,2,0,29,1,2.6
1,0,1,0,10,0,1.8
7,0,23,0,30,0,2.2
7,0,0,0,8,0,2.7
2,0,0,0,9,0,1.9
4,0,5,0,59,0,4.9
4,0,2,0,17,0,2.9
4,0,0,0,7,0,3.8
4,1,1,0,17,0,2.3
4,0,0,0,3,0,0.6
4,0,0,0,114,0,2.9
2,0,0,0,10,0,2.7
2,0,0,0,14,1,2.6
5,0,5,0,49,0,2.2
5,0,0,0,9,0,1.9
5,0,0,0,25,0,1.2
5,0,1,0,26,0,4.4
2,0,0,0,2,0,0.6
2,0,2,0,22,0,2.3
5,0,0,0,10,0,3.8
0,0,0,0,55,0,2.2
4,2,3,1,36,0,2.1
4,0,17,0,6,0,3
1,0,3,0,39,0,2.8
1,0,4,0,15,1,2.8
1,1,1,0,28,0,1.6
1,1,1,0,45,2,3.9
18,1,0,0,7,0,4
18,0,20,5,246,0,6.6
18,0,3,0,27,1,6.4
0,0,4,0,21,1,4.1
3,0,0,0,24,0,1.2
3,0,0,0,6,0,1.4
0,15,5,0,24,0,1.4
4,0,0,0,8,0,2.8
22,8,7,1,89,6,5
2,8,5,2,24,0,1.8
3,15,3,0,10,0,4.4
3,0,2,0,51,0,2.3
2,0,7,7,16,0,2.7
2,0,1,1,4,0,0.9
1,0,1,0,245,0,1.3
4,0,1,0,46,0,3.5
2,0,0,0,12,0,1.6
69,0,1,0,235,0,4.7
0,4,1,1,10,0,0.9
1,1,0,0,7,0,2.4
2,0,0,0,20,0,0.3
0,1,4,0,35,2,2.2
35,0,11,2,308,0,4.1
5,19,6,0,840,5,3.8
2,0,3,0,62,0,2.3
11,0,5,2,47,0,4.4
11,1,0,0,17,0,2
11,0,0,0,28,0,1.8
1,0,2,0,10,0,2
13,4,6,2,52,0,3.5
13,0,2,0,9,0,0.1
6,0,0,0,10,0,2
1,0,0,0,5,0,1.3
1,0,1,1,7,0,2
4,0,0,0,7,0,1.8
3,0,3,0,7,0,1.6
3,0,0,0,10,0,4.2
8,0,2,1,75,0,3.2
4,0,3,0,199,0,4.1
3,0,0,0,6,0,1.2
4,0,0,0,6,0,1.8
4,0,0,0,11,0,2.6
4,1,18,1,51,1,7.4
1,1,1,0,42,0,3
3,0,0,0,4,0,1
2,0,0,0,10,0,1.7
12,3,4,0,55,0,3.3
12,0,0,0,6,0,2.7
3,1,3,0,22,0,1.2
0,0,0,0,6,0,4.2
26,0,26,0,261,0,4.4
36,0,14,0,222,0,3.9
1,0,1,0,12,0,1.6
2,2,0,0,10,0,1.7
23,1,3,0,138,0,5.4
6,0,0,0,17,0,4.2
0,1,1,0,11,0,1.1
4,1,3,0,22,0,3.1
13,5,20,0,33,1,5.5
5,0,3,0,38,0,3.3
5,1,1,0,2,0,2
3,2,2,0,34,0,1.2
1,1,1,0,2,0,2
14,0,1,0,42,0,3.5
14,0,0,0,86,0,3.8
14,0,0,0,40,0,3.4
1,0,0,0,7,0,1.7
15,2,10,2,195,0,3.6
7,0,5,0,9,0,2.8
7,0,0,0,6,0,1.3
7,1,4,0,149,0,2
1,0,2,0,220,0,4.1
5,0,0,0,6,0,1.7
5,2,3,0,32,0,1.4
7,2,13,0,90,1,1
3,0,0,0,6,0,1.7
25,0,13,0,167,0,4.5
25,0,9,0,37,0,4.2
3,0,0,0,8,0,2.4
1,2,2,0,6,0,2
3,0,0,0,12,0,2.2
3,0,0,0,13,0,2
12,3,14,0,30,0,3.2
15,0,4,3,93,0,4.1
15,0,0,0,2,0,0.6
32,0,0,0,19,0,4.1
32,64,20,0,68,0,7.6
32,0,0,0,14,0,3.2
32,0,2,0,25,0,2.8
32,0,7,0,35,0,5.4
32,3,7,0,31,0,4.2
32,0,1,0,665,0,5.8
14,0,41,0,262,2,4.6
14,0,3,0,114,0,2.1
1,0,0,0,16,0,2.7
1,0,0,0,17,0,2.4
1,0,0,0,6,0,2.4
1,0,1,0,7,0,2.3
2,0,0,0,6,0,1.7
2,0,4,0,33,1,4.6
3,0,5,5,8,0,1.2
2,1,0,0,9,0,1.2
3,0,5,5,16,0,1.2
6,0,0,0,7,0,1.4
1,0,1,0,22,0,1.6
1,0,0,0,37,0,1.5
6,0,0,0,6,0,0.7
6,1,2,0,25,0,1.9
2,0,2,0,32,0,2.5
3,0,5,5,7,0,1.2
5,0,0,0,17,0,2.8
3,1,2,0,25,0,1.9
1,0,0,0,15,0,2.6
1,0,0,0,23,0,2.7
2,4,2,0,10,0,3.4
1,0,0,0,4,0,1.3
8,1,20,2,185,1,3.3
0,0,0,0,22,0,2
19,0,2,0,108,0,3.7
8,1,9,9,37,0,4.5
6,0,0,0,7,0,1.9
1,0,41,41,78,0,2.1
7,2,19,0,143,0,3.9
1,0,0,0,14,0,2.7
16,22,9,0,166,1,3.8
27,0,5,1,198,0,3.7
27,0,0,0,7,0,1.9
2,2,1,0,26,0,2
3,3,2,0,33,0,2.1
7,0,1,0,12,1,2.3
10,2,4,0,60,0,2.8
40,24,14,0,388,2,3.9
40,0,3,0,7,0,4.1
11,17,40,16,100,6,6.4
5,0,0,0,10,0,1.6
6,0,0,0,8,0,1.9
16,2,9,0,119,0,3.8
6,0,0,0,9,0,1.9
18,0,0,0,71,0,4.3
53,0,1,0,535,0,5
20,16,24,0,394,0,4
6,1,7,0,125,0,0.2
3,0,0,0,16,0,1.4
6,8,12,0,70,0,3.9
11,2,7,0,27,0,3.7
3,0,3,0,15,0,1.4
7,0,3,0,32,0,2.3
3,0,0,0,86,0,3.8
4,2,7,0,58,0,3.2
8,1,1,0,29,0,1.7
6,0,0,0,6,0,2
6,8,5,0,39,0,3.9
8,0,4,0,11,0,1.7
8,0,0,0,8,0,1.9
10,0,4,0,74,0,1.9
12,4,4,0,29,0,3.9
1,0,4,4,10,0,2.7
8,0,5,0,35,0,2
8,1,25,3,211,0,3.5
455,3,9,0,588,0,6.6
455,0,0,0,17,0,2.1
14,0,0,0,8,0,2.3
14,0,1,0,40,0,2.1
23,38,59,1,145,4,4.7
23,0,12,0,91,1,5
0,0,2,0,36,0,2
0,0,6,0,31,0,1.6
1,0,1,0,6,0,3.5
5,0,1,0,32,0,1.9
3,0,3,0,26,0,3.3
8,0,2,2,4,0,0.9
8,0,3,0,9,0,1.8
8,3,4,1,33,0,2.1
8,0,0,0,9,0,2.5
12,3,1,0,95,0,2
22,1,1,0,96,0,4.1
15,2,2,0,130,0,3.6
15,0,0,0,2,0,0.1
0,0,4,0,222,0,3.4
22,0,0,0,8,0,3.9
22,14,10,0,139,0,3.4
22,0,0,0,6,0,1.8
22,2,2,0,15,0,6.1
22,0,0,0,8,0,4.1
4,0,2,2,25,0,4
4,4,4,0,24,0,5
5,4,5,0,68,0,1.2
5,0,12,7,20,0,3.7
1,1,1,0,12,0,2
5,0,1,0,27,0,1.7
4,0,12,7,14,0,3.7
6,0,2,0,40,0,1.9
7,0,3,0,54,0,1.7
7,0,0,0,5,0,2
1,0,14,1,154,0,3
10,2,4,0,95,0,3.8
4,2,2,0,20,2,2.4
4,0,3,0,6,0,4.1
4,1,3,0,24,2,2.5
13,0,4,0,109,0,3.6
2,0,2,0,9,0,0.1
1,0,9,0,11,0,4
2,0,0,0,25,0,2.6
5,0,1,0,20,0,1.7
4,2,2,0,31,2,2.5
7,1,3,2,15,0,3.3
4,0,0,0,13,0,1.3
7,0,0,0,7,0,4
7,0,4,4,6,0,5.1
7,0,5,0,10,0,2.4
7,0,0,0,5,0,2.7
9,32,49,6,94,4,6.7
11,0,12,7,14,0,3.7
4,0,0,0,26,0,1.4
3,2,2,0,24,0,1.2
13,1,0,0,52,0,2.7
13,8,4,0,39,0,4.5
0,3,3,1,23,0,1.8
3,1,2,0,25,0,1.2
3,0,1,0,19,0,2.5
0,3,3,1,22,0,1.8
17,0,2,0,116,0,1.9
2,3,4,1,37,0,2.1
3,1,4,0,5,0,4.2
3,3,5,1,44,0,2.1
5,1,0,0,18,1,2.5
5,1,1,0,25,0,2.1
2,2,2,0,14,0,4.6
234,94,20,0,856,24,7.8
5,1,2,0,29,1,2.5
10,0,2,0,60,0,2
22,1,0,0,42,1,3.1
22,0,4,0,110,0,3.6
12,3,3,0,191,0,1.5
5,0,1,0,36,0,1.7
5,2,2,0,11,0,2.3
2,0,2,2,12,0,4.1
7,2,5,0,38,0,3.4
7,0,3,0,34,0,1.7
1,0,0,0,2,0,2.7
1,30,32,0,15,0,5
2,2,0,0,10,0,2.7
3,18,3,0,248,0,5.1
3,1,2,0,21,0,2.1
2,2,2,0,16,0,0.5
8,7,11,0,47,0,3.8
36,0,1,0,94,0,3.2
0,7,0,0,29,0,3
6,0,2,0,35,0,1.7
1,4,0,0,17,0,3.3
27,2,6,0,57,0,6.3
27,0,0,0,25,0,4.6
27,0,4,0,42,0,2.5
27,1,9,0,35,1,4.5
27,3,1,0,43,1,6
3,0,4,0,20,0,3.5
11,3,7,0,46,0,3.8
16,2,4,0,172,0,1.3
1,2,2,0,5,0,1.9
4,5,6,0,26,0,3.5
4,0,0,0,5,0,0.2
0,1,3,0,18,0,5.5
0,2,3,0,38,1,1.7
1,0,0,0,7,0,1.3
4,1,2,0,35,0,1.7
3,4,3,0,33,0,3.3
7,33,22,0,492,0,1.9
13,0,4,0,110,0,3.6
25,10,47,0,479,0,4
3,1,1,0,10,1,2
3,0,1,0,6,0,2.6
2,1,3,0,5,0,5.5
3,0,2,2,37,0,0.4
3,0,1,1,17,0,2.6
14,14,29,9,290,3,3.5
4,7,13,0,353,1,5
14,6,19,2,261,0,4.3
14,1,2,2,16,0,1.2
1,0,0,0,5,0,1.7
2,0,1,0,26,0,1.4
0,1,1,0,6,0,3.9
5,1,7,0,37,0,3.2
26,19,17,0,340,22,5.2
15,0,6,0,57,0,1.7
15,2,4,0,26,0,2.7
49,8,38,0,1169,0,4
16,0,2,0,28,0,4.9
16,0,1,0,3,0,3.2
16,0,11,0,70,1,3.2
16,0,0,0,6,0,2.7
2,0,1,0,18,0,1.8
4,1,0,0,18,0,2
0,0,0,0,15,0,1.4
5,2,4,0,39,0,1.4
23,0,0,0,8,0,1.7
23,0,9,0,131,0,2.9
2,0,3,0,29,0,5.6
5,1,0,0,17,0,2
5,0,0,0,6,0,2.7
1,4,2,2,20,0,2.1
0,0,0,0,29,0,3.8
3,0,0,0,7,0,1.7
10,0,10,10,26,0,3.1
2,5,3,2,30,0,2.3
10,8,6,2,91,0,2.6
21,15,16,0,146,15,5
1,0,0,0,6,0,2.7
23,0,3,0,301,1,6
23,1,1,1,6,0,1
23,2,20,3,303,0,4.7
1,0,3,0,16,0,1.8
7,1,3,0,14,0,5.5
7,8,8,0,58,0,2.8
9,5,19,3,32,0,5.4
1,0,1,0,17,0,1.4
8,0,4,0,55,0,4.5
8,0,1,0,15,0,4.9
5,2,0,0,39,0,2.3
5,7,3,2,46,0,2.3
10,0,6,1,111,0,3.4
2,0,4,0,20,0,3.5
3,0,3,3,11,0,3.1
27,17,16,0,272,21,5.2
3,0,15,15,63,0,2.6
1,0,0,0,6,0,1.4
9,0,0,0,55,0,3.7
9,1,4,0,31,1,4.5
9,0,0,0,19,0,2.3
0,0,1,0,16,0,1.9
0,0,2,0,164,0,3.8
4,2,3,0,22,0,2.8
2,3,0,0,22,0,1.3
8,4,6,2,232,0,5.4
0,0,0,0,19,0,1.4
9,2,3,0,228,0,4.2
9,0,0,0,13,0,2.3
3,0,2,0,36,0,2.6
2,3,0,0,23,0,1.3
2,0,1,0,9,0,4.1
0,6,12,0,213,0,3.1
16,6,5,0,138,0,2.2
16,0,12,9,15,0,0.6
16,0,18,0,609,1,3.5
18,4,10,1,251,0,4.3
38,7,11,0,384,0,1.7
2,0,0,0,18,0,1.9
1,0,1,0,16,0,0.9
3,0,6,0,30,1,4.1
3,1,3,0,3,0,5.5
2,0,1,0,11,0,0.8
0,0,0,0,41,0,1.4
0,4,4,2,40,0,5.4
0,0,0,0,10,0,1
8,0,4,0,36,0,2
0,0,0,0,13,0,1.2
0,1,1,1,39,0,2.7
2,0,4,0,19,0,3.5
36,13,10,0,105,1,5.8
36,1,10,0,90,0,2.9
36,0,6,6,37,0,4.8
36,0,3,0,38,0,1.7
36,0,0,0,2,0,0.6
16,0,0,0,9,0,5.5
16,0,4,0,60,0,4.1
16,0,0,0,29,0,5.2
16,0,0,0,6,0,1.8
4,0,1,0,27,0,2.2
1,7,0,0,29,0,3
1,0,0,0,3,0,0.6
0,0,4,0,46,0,2.3
45,6,1,0,152,1,4.6
31,0,0,0,326,1,3.5
3,0,0,0,10,1,4.2
0,4,0,0,17,0,3.3
2,33,14,0,177,0,3.2
2,1,3,0,112,1,3.4
3,4,1,0,40,1,3.4
2,0,2,0,16,0,2.9
10,4,0,0,17,0,3.3
10,23,23,0,152,6,5.4
1,1,1,0,12,1,2
2,0,2,0,32,1,2.6
42,1,3,0,3,0,5.5
42,2,3,0,169,15,3.7
42,0,3,0,8,0,2.7
1,4,0,0,21,0,3.4
24,9,7,0,266,0,3.7
24,1,3,0,26,0,4
3,0,2,0,29,0,1.5
29,1,1,0,135,0,4.7
6,4,5,0,22,0,3.9
1,0,0,0,11,0,0.7
3,0,0,0,27,0,3.8
3,0,0,0,27,0,2.7
0,0,0,0,7,0,3.6
1,4,5,0,53,1,3.3
8,0,0,0,3,0,0.9
8,11,7,1,15,0,4.7
1,4,3,0,48,1,3.3
4,2,3,0,29,0,1.8
9,3,3,0,53,1,3.3
9,1,3,0,3,0,5.5
9,0,0,0,10,0,4.2
0,4,0,0,203,0,3.3
2,0,2,0,148,0,2.9
7,2,7,0,45,0,3.6
3,2,1,0,31,2,2.7
3,2,6,1,15,0,3
10,0,2,0,138,0,2.6
10,0,0,0,7,0,3.6
10,2,1,0,236,0,6.2
10,0,1,1,4,0,0.9
15,0,0,0,47,0,3.4
3,0,0,0,1,0,0.6
3,3,2,0,35,0,2.6
9,0,0,0,2,0,0.6
9,2,10,0,61,0,3.7
12,0,10,10,12,0,3.4
12,1,43,0,452,1,3.6
4,4,3,0,39,0,3
3,0,0,0,4,0,0.6
3,3,2,0,37,0,2.6
1,0,1,0,12,0,2.1
14,8,3,0,203,0,4.6
14,0,1,1,28,0,4.6
14,1,3,0,3,0,5.5
3,0,3,0,30,0,2.1
2,0,1,0,27,0,1.7
1,0,0,0,3,0,1.3
16,1,3,0,347,0,3.5
20,0,3,0,19,0,6.5
20,2,1,1,24,0,2.1
20,1,1,0,72,7,8.3
10,0,4,0,124,0,4.8
14,2,14,0,125,0,3.8
3,1,2,0,22,0,4.1
6,4,5,0,54,0,2.4
3,2,1,1,18,0,2.2
3,0,2,2,4,0,0.9
3,0,0,0,16,0,2.3
3,0,0,0,7,0,3.6
22,1,2,0,28,1,2.7
22,1,6,0,83,0,4.3
22,3,4,0,67,0,3.1
22,0,0,0,12,0,2.3
8,0,2,0,33,0,2.4
17,4,4,0,250,0,1.6
0,0,0,0,10,0,4.2
2,2,2,0,5,0,2
0,0,0,0,16,0,1.2
0,0,1,0,37,1,4.6
1,0,10,0,300,1,3.1
14,1,3,1,65,0,1.9
2,15,16,0,9,0,5
2,0,1,0,10,0,2.4
2,9,1,0,37,0,3.3
3,3,1,0,32,1,3.3
5,0,1,0,5,0,5.2
4,1,3,0,3,0,5.5
4,2,5,0,13,0,4.8
3,28,46,6,18,0,6.6
8,2,7,1,39,0,4.4
16,0,18,0,67,2,4
3,4,2,0,37,1,3.4
0,1,0,0,5,0,1.4
0,5,1,0,10,0,3.4
8,0,0,0,6,0,3.8
8,0,9,0,76,0,4
2,0,1,0,12,0,0.8
2,17,16,0,9,0,5.2
8,4,4,0,17,0,3.9
0,2,7,0,100,0,1.4
16,0,39,0,343,0,4.1
16,0,0,0,6,0,3.4
16,0,1,0,12,0,2
9,0,8,1,228,1,6.3
20,15,18,0,143,3,4
0,0,4,0,13,0,4.7
9,0,1,1,24,0,2.5
3,0,2,0,24,0,1.2
0,0,0,0,14,0,1.7
0,0,0,0,6,0,1.8
50,2,2,0,17,2,2.5
50,0,121,4,1580,0,5.9
14,1,1,0,27,0,2.8
12,5,1,0,17,0,3.4
12,0,0,0,70,0,2.5
3,0,3,0,22,1,2.7
1,0,0,0,5,0,3
1,0,0,0,7,0,0.7
19,0,7,0,68,0,6.7
19,1,3,0,3,0,5.5
3,0,5,0,33,1,2.7
10,0,0,0,37,0,2.3
7,0,0,0,37,0,3.8
7,0,0,0,10,1,4.2
7,0,4,0,53,0,3.9
2,1,1,0,13,0,0.8
10,0,0,0,8,0,4
10,1,1,0,33,0,2.8
4,0,2,0,14,0,1.5
1,0,1,0,25,0,2.5
2,0,2,0,22,0,2
2,1,3,0,3,0,5.5
2,0,4,0,58,1,2.5
2,0,3,0,37,1,2.6
4,0,3,0,128,0,1.6
1,0,0,0,14,0,2.3
1,0,0,0,7,0,4
1,0,2,0,15,1,5.8
1,0,0,0,13,0,2.6
24,13,10,0,54,1,5.7
24,0,4,0,47,0,2.2
24,2,6,0,28,0,4.8
20,14,16,0,168,0,2.6
0,12,2,0,63,0,2.2
10,0,0,0,112,0,2.3
7,2,3,0,30,0,4.8
7,2,3,0,41,0,3.9
25,16,16,0,132,17,5.1
2,0,0,0,10,0,1.4
7,0,0,0,10,0,4.2
7,0,4,3,10,0,4.7
7,0,1,1,17,0,3.9
0,2,6,0,71,0,2.8
1,1,3,2,10,0,1.7
3,1,2,0,15,0,1.7
18,3,1,0,9,0,3.3
18,4,10,0,287,0,2.9
6,2,9,0,70,0,2
38,0,11,11,114,0,3.7
3,2,7,0,153,0,2
3,0,3,0,16,0,1.2
0,3,1,0,25,0,2.4
3,2,2,0,16,2,2.5
25,0,7,0,165,1,5.3
25,0,1,1,6,0,3.9
25,0,3,0,35,0,4.8
2,0,0,0,30,0,2.4
9,22,15,0,139,1,4
30,18,16,0,156,22,5.3
0,4,5,0,54,0,2.2
14,0,1,0,22,0,2.8
14,0,0,0,35,0,2.7
14,0,8,0,64,0,5.3
14,0,9,0,79,0,6.5
21,6,12,2,210,0,5.1
21,0,0,0,12,0,3.2
21,1,3,0,3,0,5.5
17,4,7,0,56,0,4
32,14,29,4,405,3,5
7,2,2,0,166,0,1.2
17,1,3,1,129,0,2.5
7,0,5,0,449,0,1.3
8,17,47,1,1229,0,5.5
33,2,7,0,81,1,4.4
33,5,4,0,17,0,4.5
33,0,0,0,7,0,3.4
33,6,41,0,149,6,4.9
5,0,1,0,18,0,2.7
2,4,3,0,96,0,1.9
82,0,5,0,428,0,4.2
2,2,2,0,6,0,2
1,1,1,0,13,0,1.7
0,5,1,0,13,0,3.4
42,2,4,3,21,0,4.8
42,0,0,0,6,0,2.7
42,0,1,1,18,0,2.4
42,0,4,0,59,0,4.5
3,0,0,0,8,0,0.7
4,0,2,0,21,0,3
4,0,1,1,18,0,3.6
2,1,2,0,23,0,2.3
2,2,0,0,11,0,2.7
26,8,19,0,337,9,4.7
